"num_parents","num_siblings","num_children","num_first_degree","num_grandparents","num_aunts_uncles","num_nephews_nieces","num_second_degree","num_first_cousins","num_second_cousins","num_third_cousins"
2,4,3,9,4,8,5,17,14,107,533
2,5,2,9,4,3,10,17,4,61,150
2,2,7,11,4,7,3,14,7,86,79
2,3,7,12,4,9,5,18,24,83,292
2,5,2,9,4,6,6,16,17,79,294
2,2,2,6,4,17,0,21,57,81,275
2,4,0,6,4,3,9,16,11,38,184
2,2,1,5,4,9,3,16,16,84,218
2,2,2,6,4,5,1,10,1,27,385
2,2,4,8,4,6,10,20,12,37,314
2,8,5,15,4,8,16,28,16,44,394
2,4,1,7,4,11,14,29,35,63,276
2,6,6,14,4,5,10,19,11,52,391
2,3,2,7,4,7,10,21,16,105,464
2,3,0,5,4,6,7,17,14,64,134
2,3,2,7,4,5,7,16,13,91,326
2,2,3,7,4,4,7,15,12,57,295
2,9,4,15,4,8,20,32,16,45,220
2,8,5,15,4,8,19,31,27,47,369
2,5,0,7,4,7,8,19,24,35,256
2,2,5,9,4,9,4,17,31,69,144
2,3,3,8,4,6,10,20,22,64,89
2,1,1,4,4,12,2,18,20,78,368
2,4,1,7,4,9,10,23,22,55,312
2,4,3,9,4,6,15,25,14,77,341
2,2,4,8,4,5,2,11,11,115,216
2,4,4,10,4,2,15,21,1,124,233
2,5,7,14,4,7,10,21,28,79,351
2,2,0,4,4,1,4,9,2,36,226
2,5,5,12,4,12,4,20,14,59,212
2,2,2,6,4,11,6,21,38,62,200
2,0,5,7,4,3,0,7,0,58,215
2,2,0,4,4,5,7,16,14,43,250
2,2,2,6,4,15,3,22,40,19,125
2,5,1,8,4,7,10,21,9,20,235
2,4,0,6,4,12,7,23,19,43,241
2,5,0,7,4,9,14,27,28,35,420
2,4,2,8,4,12,5,21,30,99,153
2,1,0,3,4,4,4,12,2,55,291
2,2,0,4,4,2,0,6,3,77,181
2,4,4,10,4,7,16,27,9,71,432
2,1,0,3,4,2,2,8,8,95,366
2,5,4,11,4,12,17,33,32,18,300
2,6,1,9,4,3,11,18,7,72,133
2,3,1,6,4,2,8,14,5,9,326
2,5,0,7,4,3,5,12,1,54,181
2,2,0,4,4,5,6,15,5,33,151
2,0,4,6,4,0,0,4,0,117,281
2,5,1,8,4,5,14,23,11,40,189
2,4,1,7,4,6,12,22,12,55,192
2,0,5,7,4,3,0,7,10,51,218
2,2,4,8,4,6,6,16,25,76,548
2,4,0,6,4,3,7,14,7,69,436
2,4,2,8,4,14,1,19,32,42,398
2,3,2,7,4,6,10,20,11,22,238
2,3,0,5,4,11,8,23,30,114,187
2,10,2,14,4,17,27,48,40,104,275
2,3,1,6,4,5,4,13,8,44,159
2,5,0,7,4,3,8,15,11,70,225
2,4,1,7,4,12,12,28,25,24,283
2,6,2,10,4,8,7,19,12,29,166
2,1,2,5,4,7,0,11,23,87,149
2,3,3,8,4,5,13,22,11,91,412
2,3,7,12,4,5,3,12,8,82,244
2,0,1,3,4,7,0,11,12,34,193
2,5,4,11,4,4,10,18,7,82,183
2,4,1,7,4,10,6,20,20,56,297
2,3,2,7,4,8,9,21,24,53,249
2,11,2,15,4,4,26,34,11,80,430
2,5,4,11,4,3,12,19,2,72,398
2,4,1,7,4,5,3,12,11,62,356
2,4,6,12,4,5,10,19,9,88,269
2,3,1,6,4,8,4,16,14,95,429
2,4,1,7,4,7,2,13,17,83,370
2,2,3,7,4,2,2,8,7,40,337
2,2,2,6,4,3,7,14,11,81,368
2,1,1,4,4,4,3,11,8,74,421
2,3,2,7,4,5,1,10,15,101,434
2,2,0,4,4,7,3,14,6,25,287
2,2,8,12,4,6,4,14,6,85,422
2,3,0,5,4,0,12,16,0,63,261
2,7,3,12,4,6,28,38,10,43,506
2,3,0,5,4,9,11,24,15,65,259
2,2,1,5,4,2,10,16,3,57,279
2,2,1,5,4,2,9,15,6,39,437
2,3,4,9,4,11,5,20,36,54,212
2,9,5,16,4,7,16,27,16,15,455
2,5,3,10,4,3,4,11,6,72,146
2,6,3,11,4,14,13,31,29,117,129
2,2,0,4,4,3,12,19,3,85,246
2,2,2,6,4,5,9,18,6,67,272
2,5,2,9,4,11,9,24,19,115,411
2,1,2,5,4,9,4,17,18,58,333
2,0,3,5,4,8,0,12,8,65,368
2,6,2,10,4,6,19,29,15,96,234
2,1,2,5,4,11,0,15,28,67,239
2,1,2,5,4,11,2,17,40,84,176
2,1,3,6,4,6,4,14,16,118,135
2,7,8,17,4,11,17,32,32,69,345
2,1,0,3,4,8,5,17,8,47,197
2,1,1,4,4,7,11,22,13,12,243
2,7,3,12,4,7,17,28,17,104,211
2,5,2,9,4,7,4,15,14,119,371
2,1,3,6,4,4,3,11,7,127,295
2,4,3,9,4,4,11,19,7,41,502
2,3,3,8,4,6,1,11,3,29,260
2,5,2,9,4,1,12,17,4,48,289
2,6,1,9,4,8,12,24,7,80,375
2,3,6,11,4,5,11,20,14,89,364
2,1,3,6,4,11,4,19,21,93,307
2,2,1,5,4,2,3,9,7,51,222
2,2,2,6,4,12,5,21,29,107,324
2,5,1,8,4,2,8,14,4,35,395
2,6,2,10,4,10,18,32,24,67,190
2,3,6,11,4,2,14,20,4,46,576
2,2,5,9,4,8,4,16,22,95,269
2,1,0,3,4,10,1,15,25,50,387
2,9,0,11,4,5,16,25,13,81,496
2,2,5,9,4,9,7,20,22,118,228
2,8,4,14,4,11,20,35,22,105,385
2,3,3,8,4,6,6,16,14,145,398
2,4,0,6,4,9,9,22,12,90,252
2,7,4,13,4,11,15,30,24,41,449
2,4,0,6,4,3,13,20,13,132,423
2,3,0,5,4,9,6,19,13,81,276
2,2,2,6,4,7,12,23,19,35,234
2,1,3,6,4,4,3,11,12,42,391
2,0,0,2,4,9,0,13,9,75,322
2,6,5,13,4,4,19,27,16,41,298
2,4,4,10,4,7,6,17,19,40,356
2,3,3,8,4,2,9,15,6,59,310
2,1,6,9,4,8,2,14,26,41,103
2,3,0,5,4,4,7,15,2,26,289
2,3,8,13,4,6,10,20,20,102,436
2,3,0,5,4,10,4,18,24,67,268
2,5,3,10,4,3,11,18,4,47,236
2,4,4,10,4,9,4,17,19,46,291
2,11,3,16,4,8,18,30,25,67,329
2,4,0,6,4,8,8,20,15,141,362
2,3,4,9,4,7,6,17,32,36,332
2,4,0,6,4,10,15,29,19,39,172
2,5,1,8,4,14,11,29,23,78,221
2,3,7,12,4,1,9,14,6,142,399
2,6,1,9,4,6,12,22,16,88,354
2,0,3,5,4,3,0,7,2,38,369
2,1,2,5,4,2,0,6,6,93,345
2,9,4,15,4,6,22,32,13,12,148
2,1,0,3,4,3,0,7,1,36,154
2,5,0,7,4,5,10,19,1,61,287
2,0,2,4,4,3,0,7,5,114,563
2,0,5,7,4,5,0,9,6,30,207
2,2,2,6,4,15,7,26,35,95,449
2,5,2,9,4,3,13,20,7,50,53
2,2,2,6,4,2,8,14,6,70,279
2,1,2,5,4,3,1,8,9,96,274
2,0,1,3,4,6,0,10,16,27,133
2,1,2,5,4,2,2,8,7,73,216
2,4,3,9,4,6,13,23,14,65,354
2,1,3,6,4,6,1,11,20,173,495
2,7,0,9,4,6,13,23,8,23,362
2,0,1,3,4,8,0,12,19,15,192
2,4,3,9,4,12,15,31,14,46,389
2,1,1,4,4,3,1,8,8,51,301
2,2,4,8,4,5,10,19,18,16,237
2,2,3,7,4,5,7,16,10,102,530
2,1,3,6,4,4,4,12,9,96,338
2,4,3,9,4,5,11,20,10,97,282
2,7,3,12,4,6,21,31,14,53,392
2,1,4,7,4,8,0,12,23,77,221
2,11,0,13,4,15,27,46,43,40,481
2,3,1,6,4,6,8,18,13,82,369
2,2,2,6,4,6,16,26,16,18,239
2,4,1,7,4,3,7,14,2,62,335
2,2,4,8,4,8,2,14,19,86,235
2,3,1,6,4,7,5,16,13,42,307
2,4,1,7,4,2,11,17,5,27,311
2,1,4,7,4,5,3,12,13,28,274
2,2,5,9,4,3,5,12,12,16,188
2,6,1,9,4,6,11,21,16,25,319
2,2,3,7,4,12,6,22,32,29,275
2,10,2,14,4,2,24,30,8,77,421
2,2,0,4,4,6,6,16,13,34,190
2,3,0,5,4,6,9,19,21,118,160
2,2,2,6,4,2,6,12,5,102,219
2,2,3,7,4,7,4,15,11,38,229
2,0,0,2,4,7,0,11,9,30,378
2,4,0,6,4,12,12,28,36,35,162
2,3,6,11,4,4,8,16,7,81,171
2,0,3,5,4,5,0,9,10,70,219
2,2,2,6,4,9,5,18,16,86,441
2,4,5,11,4,3,3,10,8,98,196
2,3,6,11,4,8,3,15,18,73,404
2,2,4,8,4,8,1,13,22,25,389
2,2,7,11,4,13,7,24,35,41,393
2,2,4,8,4,14,2,20,30,70,286
2,0,4,6,4,0,0,4,0,56,203
2,8,0,10,4,8,17,29,7,73,324
2,3,0,5,4,3,7,14,13,11,356
2,2,4,8,4,7,8,19,7,72,359
2,1,0,3,4,11,3,18,29,11,335
2,2,1,5,4,4,1,9,2,79,339
2,3,2,7,4,9,8,21,16,94,355
2,3,0,5,4,5,12,21,18,82,444
2,4,4,10,4,7,9,20,19,37,389
2,1,0,3,4,7,3,14,12,45,508
2,6,2,10,4,4,18,26,9,47,324
2,0,2,4,4,10,0,14,27,63,226
2,9,2,13,4,14,13,31,29,33,327
2,1,2,5,4,6,3,13,22,114,154
2,3,3,8,4,8,4,16,16,61,248
2,4,0,6,4,1,1,6,0,57,382
2,2,2,6,4,8,4,16,19,129,333
2,4,1,7,4,3,11,18,8,103,444
2,1,0,3,4,3,0,7,12,86,338
2,3,4,9,4,2,4,10,5,129,147
2,9,4,15,4,10,34,48,40,64,482
2,4,1,7,4,6,4,14,18,32,295
2,5,2,9,4,8,11,23,22,67,308
2,2,2,6,4,1,4,9,2,56,358
2,2,0,4,4,2,2,8,0,81,294
2,5,2,9,4,3,4,11,5,61,357
2,0,2,4,4,2,0,6,5,37,324
2,0,2,4,4,3,0,7,7,61,411
2,2,4,8,4,11,5,20,23,86,140
2,2,0,4,4,8,1,13,20,64,400
2,3,2,7,4,6,5,15,8,81,259
2,3,0,5,4,3,9,16,12,117,276
2,1,2,5,4,3,0,7,3,86,297
2,2,8,12,4,10,10,24,19,76,359
2,2,0,4,4,10,4,18,24,102,224
2,4,1,7,4,11,10,25,31,18,310
2,2,1,5,4,7,3,14,14,30,355
2,3,0,5,4,19,2,25,57,134,331
2,7,0,9,4,5,11,20,6,82,108
2,6,0,8,4,7,9,20,18,79,349
2,4,2,8,4,9,9,22,29,88,336
2,4,0,6,4,5,13,22,10,73,335
2,1,4,7,4,6,5,15,11,72,204
2,3,0,5,4,4,11,19,2,69,290
2,4,0,6,4,11,11,26,20,113,405
2,4,2,8,4,6,5,15,9,17,253
2,10,4,16,4,2,29,35,3,107,269
2,2,1,5,4,5,8,17,13,109,164
2,6,5,13,4,5,14,23,11,65,146
2,4,4,10,4,7,5,16,12,65,234
2,2,3,7,4,13,4,21,26,47,319
2,5,3,10,4,8,10,22,23,125,301
2,0,3,5,4,8,0,12,18,37,297
2,3,0,5,4,4,13,21,15,21,397
2,5,3,10,4,6,14,24,6,74,503
2,1,0,3,4,7,2,13,9,139,99
2,2,3,7,4,6,6,16,8,62,285
2,1,3,6,4,8,4,16,12,61,373
2,2,0,4,4,6,8,18,19,69,288
2,2,3,7,4,2,4,10,1,168,262
2,3,0,5,4,5,10,19,14,64,415
2,5,0,7,4,2,12,18,3,74,206
2,2,0,4,4,5,9,18,11,59,289
2,3,2,7,4,7,9,20,12,36,330
2,8,0,10,4,6,22,32,8,73,404
2,4,4,10,4,11,17,32,36,104,82
2,3,3,8,4,2,1,7,4,37,331
2,8,4,14,4,4,20,28,7,103,190
2,3,8,13,4,1,10,15,2,108,246
2,5,2,9,4,4,10,18,7,109,226
2,3,0,5,4,4,11,19,7,46,239
2,0,3,5,4,7,0,11,16,47,227
2,2,2,6,4,6,8,18,10,54,324
2,5,5,12,4,12,6,22,30,25,204
2,3,5,10,4,4,1,9,6,87,383
2,6,2,10,4,6,6,16,2,23,202
2,0,1,3,4,8,0,12,15,72,553
2,2,3,7,4,3,2,9,3,128,384
2,5,3,10,4,5,13,22,17,110,301
2,2,0,4,4,11,3,18,21,82,470
2,2,2,6,4,11,7,22,40,45,279
2,5,0,7,4,4,5,13,6,96,140
2,4,7,13,4,10,8,22,19,46,365
2,7,4,13,4,5,17,26,13,72,441
2,3,2,7,4,7,4,15,12,46,374
2,3,0,5,4,4,15,23,3,46,268
2,2,7,11,4,6,7,17,11,45,120
2,2,2,6,4,3,6,13,8,112,266
2,4,0,6,4,9,14,27,21,113,211
2,1,4,7,4,11,2,17,31,51,289
2,0,2,4,4,10,0,14,15,99,300
2,6,1,9,4,8,16,28,11,36,231
2,1,3,6,4,4,4,12,6,41,136
2,2,1,5,4,8,7,19,16,75,331
2,4,2,8,4,3,12,19,8,40,200
2,2,4,8,4,7,1,12,16,86,515
2,3,2,7,4,12,10,26,17,109,257
2,2,4,8,4,4,2,10,4,131,211
2,3,6,11,4,9,11,24,15,52,105
2,5,0,7,4,4,14,22,9,91,194
2,2,9,13,4,9,3,16,28,39,313
2,3,7,12,4,9,5,18,11,29,409
2,3,5,10,4,10,8,22,20,124,382
2,11,8,21,4,10,33,47,29,123,309
2,5,2,9,4,5,9,18,6,87,277
2,4,1,7,4,7,7,18,12,59,296
2,0,2,4,4,7,0,11,14,104,304
2,5,4,11,4,12,14,30,15,78,178
2,3,6,11,4,3,3,10,5,34,204
2,2,1,5,4,6,6,16,22,31,424
2,4,5,11,4,10,14,28,20,78,460
2,4,1,7,4,5,14,23,4,69,174
2,2,5,9,4,5,3,12,3,80,187
2,0,0,2,4,5,0,9,9,47,312
2,0,2,4,4,0,0,4,0,19,225
2,4,1,7,4,11,5,20,24,46,177
2,6,1,9,4,8,16,28,4,113,203
2,4,0,6,4,3,10,17,8,137,237
2,6,0,8,4,3,9,16,9,85,237
2,4,0,6,4,11,1,16,22,63,385
2,1,3,6,4,10,4,18,25,43,457
2,4,3,9,4,7,5,16,18,78,130
2,2,1,5,4,6,2,12,10,19,378
2,1,3,6,4,12,1,17,24,56,194
2,6,0,8,4,5,25,34,5,26,294
2,2,0,4,4,8,8,20,18,56,317
2,1,0,3,4,11,0,15,17,65,263
2,0,1,3,4,5,0,9,9,126,236
2,1,0,3,4,4,3,11,5,103,337
2,2,0,4,4,3,0,7,7,54,303
2,0,3,5,4,6,0,10,14,73,351
2,5,4,11,4,11,9,24,14,95,267
2,5,1,8,4,15,14,33,31,46,60
2,0,6,8,4,6,0,10,18,70,341
2,4,3,9,4,12,4,20,32,137,160
2,4,5,11,4,9,4,17,15,79,276
2,7,0,9,4,3,18,25,5,102,174
2,2,2,6,4,4,6,14,16,47,276
2,5,0,7,4,9,6,19,29,143,242
2,3,1,6,4,5,6,15,9,43,349
2,9,2,13,4,9,17,30,23,85,420
2,8,5,15,4,7,27,38,19,57,210
2,6,0,8,4,3,12,19,5,93,378
2,0,0,2,4,7,0,11,22,36,266
2,2,0,4,4,6,4,14,10,35,293
2,5,3,10,4,16,21,41,26,82,241
2,5,0,7,4,15,28,47,41,68,319
2,4,1,7,4,4,14,22,11,31,339
2,3,0,5,4,1,10,15,3,73,259
2,4,0,6,4,1,3,8,0,73,207
2,2,1,5,4,5,6,15,5,61,340
2,1,6,9,4,3,2,9,11,64,372
2,3,2,7,4,4,11,19,2,52,326
2,2,6,10,4,11,4,19,22,54,290
2,7,0,9,4,6,18,28,11,87,463
2,4,6,12,4,6,13,23,13,96,307
2,8,0,10,4,4,16,24,6,53,307
2,7,3,12,4,6,15,25,9,54,267
2,7,3,12,4,4,14,22,13,55,470
2,0,0,2,4,14,0,18,37,89,79
2,3,2,7,4,12,8,24,22,94,210
2,1,0,3,4,2,3,9,4,189,133
2,2,5,9,4,11,3,18,27,72,307
2,2,1,5,4,9,6,19,21,48,433
2,0,2,4,4,7,0,11,13,54,545
2,2,11,15,4,8,2,14,14,39,239
2,3,0,5,4,2,12,18,8,64,381
2,8,3,13,4,9,23,36,19,38,435
2,3,4,9,4,3,5,12,4,53,362
2,0,2,4,4,9,0,13,18,16,355
2,3,6,11,4,4,8,16,7,76,603
2,2,5,9,4,9,7,20,21,30,327
2,5,4,11,4,11,13,28,37,100,402
2,2,1,5,4,4,2,10,6,89,534
2,4,1,7,4,4,9,17,3,34,284
2,0,0,2,4,2,0,6,4,90,473
2,1,0,3,4,5,2,11,10,31,320
2,9,0,11,4,8,10,22,11,26,367
2,2,3,7,4,4,8,16,5,71,301
2,6,1,9,4,8,13,25,22,80,422
2,3,5,10,4,4,5,13,16,71,248
2,3,6,11,4,10,8,22,33,91,111
2,3,1,6,4,4,6,14,16,63,263
2,1,0,3,4,1,4,9,2,51,68
2,5,5,12,4,4,18,26,5,61,187
2,1,2,5,4,6,10,20,14,43,169
2,11,1,14,4,2,20,26,4,37,272
2,2,1,5,4,2,9,15,6,21,511
2,2,3,7,4,6,6,16,15,42,354
2,2,3,7,4,7,7,18,18,102,237
2,2,0,4,4,7,8,19,12,60,216
2,6,4,12,4,6,12,22,15,121,269
2,4,5,11,4,7,8,19,17,44,86
2,2,1,5,4,6,1,11,19,10,26
2,0,5,7,4,9,0,13,20,94,237
2,2,2,6,4,12,4,20,16,31,338
2,3,4,9,4,6,13,23,17,83,480
2,2,0,4,4,6,2,12,8,54,222
2,5,2,9,4,4,8,16,13,46,217
2,0,5,7,4,8,0,12,23,65,378
2,6,1,9,4,5,18,27,6,31,597
2,1,1,4,4,11,0,15,9,29,322
2,4,0,6,4,10,7,21,21,83,259
2,2,2,6,4,6,2,12,7,79,253
2,1,7,10,4,6,2,12,15,12,296
2,4,2,8,4,11,6,21,22,119,420
2,0,7,9,4,2,0,6,10,86,109
2,4,7,13,4,1,5,10,3,64,157
2,2,2,6,4,5,3,12,11,91,218
2,2,0,4,4,7,0,11,15,55,312
2,5,0,7,4,5,4,13,12,139,133
2,1,0,3,4,6,4,14,7,37,101
2,0,7,9,4,4,0,8,7,110,289
2,0,0,2,4,3,0,7,3,122,468
2,3,6,11,4,12,13,29,19,17,377
2,0,0,2,4,10,0,14,27,48,360
2,4,2,8,4,5,17,26,19,45,322
2,2,0,4,4,8,8,20,20,92,270
2,1,0,3,4,5,4,13,17,30,344
2,1,0,3,4,7,3,14,10,20,201
2,7,1,10,4,10,17,31,19,29,314
2,7,0,9,4,12,31,47,35,99,145
2,3,2,7,4,5,13,22,11,62,286
2,6,0,8,4,6,5,15,17,48,182
2,1,2,5,4,2,2,8,4,21,466
2,7,4,13,4,6,12,22,7,20,197
2,9,9,20,4,7,13,24,5,57,255
2,6,2,10,4,4,21,29,9,74,324
2,0,3,5,4,6,0,10,19,84,213
2,1,3,6,4,9,1,14,28,25,429
2,2,0,4,4,6,11,21,19,58,219
2,1,5,8,4,11,2,17,13,129,377
2,4,4,10,4,8,10,22,19,54,428
2,1,4,7,4,4,0,8,15,61,300
2,6,5,13,4,0,20,24,0,79,289
2,4,3,9,4,8,11,23,18,88,211
2,3,3,8,4,12,13,29,32,143,402
2,3,3,8,4,7,8,19,16,52,313
2,1,5,8,4,1,3,8,2,91,306
2,3,6,11,4,7,5,16,11,48,297
2,3,0,5,4,6,10,20,16,77,338
2,2,1,5,4,4,0,8,5,22,430
2,0,2,4,4,9,0,13,22,22,235
2,2,6,10,4,6,4,14,17,75,356
2,3,5,10,4,6,6,16,18,47,420
2,6,0,8,4,11,11,26,23,76,221
2,0,0,2,4,7,0,11,6,158,251
2,4,0,6,4,5,5,14,7,64,304
2,4,3,9,4,5,16,25,15,54,649
2,4,4,10,4,0,1,5,0,136,472
2,6,0,8,4,5,7,16,12,13,162
2,2,0,4,4,6,4,14,7,115,211
2,6,2,10,4,9,9,22,23,115,222
2,0,2,4,4,0,0,4,0,45,154
2,3,0,5,4,9,7,20,21,43,183
2,3,0,5,4,2,3,9,1,27,168
2,4,1,7,4,8,19,31,16,57,363
2,1,7,10,4,11,1,16,31,31,395
2,4,7,13,4,6,12,22,10,73,195
2,4,2,8,4,5,29,38,12,104,295
2,1,2,5,4,12,8,24,38,56,195
2,2,0,4,4,12,2,18,28,97,413
2,4,2,8,4,1,9,14,4,120,285
2,9,0,11,4,7,18,29,25,44,648
2,5,1,8,4,5,12,21,10,249,204
2,4,3,9,4,7,10,21,18,23,175
2,7,3,12,4,4,14,22,12,102,440
2,5,2,9,4,4,6,14,5,37,379
2,1,2,5,4,4,6,14,9,57,183
2,3,5,10,4,5,13,22,9,61,173
2,2,0,4,4,11,0,15,16,66,342
2,5,2,9,4,11,12,27,28,21,256
2,4,2,8,4,9,8,21,13,121,408
2,2,1,5,4,6,6,16,21,53,291
2,6,0,8,4,1,11,16,3,45,341
2,1,7,10,4,4,3,11,9,63,320
2,4,3,9,4,2,3,9,8,79,391
2,2,4,8,4,5,2,11,14,146,282
2,6,2,10,4,4,13,21,2,55,278
2,5,1,8,4,4,9,17,7,185,491
2,1,3,6,4,11,0,15,27,106,292
2,0,0,2,4,7,0,11,24,45,359
2,5,5,12,4,5,3,12,10,47,298
2,5,2,9,4,7,9,20,10,28,171
2,2,2,6,4,6,6,16,18,24,380
2,4,6,12,4,7,3,14,15,29,256
2,7,2,11,4,4,19,27,4,67,410
2,7,2,11,4,7,17,28,13,56,578
2,3,1,6,4,1,13,18,1,8,457
2,5,2,9,4,7,4,15,22,62,521
2,6,3,11,4,2,5,11,4,50,256
2,6,2,10,4,11,15,30,24,90,287
2,4,0,6,4,7,12,23,15,73,321
2,2,3,7,4,9,1,14,26,185,248
2,4,3,9,4,1,5,10,0,51,158
2,5,1,8,4,3,11,18,10,23,301
2,2,6,10,4,2,3,9,8,75,212
2,4,7,13,4,14,16,34,35,180,146
2,4,2,8,4,7,9,20,20,93,226
2,1,1,4,4,14,0,18,29,32,248
2,0,1,3,4,1,0,5,4,44,528
2,4,0,6,4,11,16,31,39,29,270
2,0,1,3,4,6,0,10,11,82,406
2,7,3,12,4,7,10,21,12,71,222
2,3,1,6,4,4,4,12,4,29,114
2,2,0,4,4,8,7,19,18,51,415
2,5,2,9,4,8,16,28,21,42,304
2,1,4,7,4,1,0,5,6,77,445
2,2,2,6,4,8,1,13,14,62,393
2,0,3,5,4,9,0,13,9,26,434
2,3,0,5,4,7,2,13,3,66,237
2,1,1,4,4,15,3,22,47,111,213
2,5,1,8,4,3,15,22,6,86,428
2,5,0,7,4,8,11,23,21,101,400
2,2,0,4,4,12,9,25,24,59,396
2,4,4,10,4,9,13,26,25,57,465
2,5,0,7,4,8,10,22,9,64,441
2,2,0,4,4,9,11,24,27,97,492
2,6,0,8,4,6,11,21,10,96,232
2,2,0,4,4,11,8,23,30,45,335
2,1,6,9,4,11,1,16,15,28,414
2,1,5,8,4,6,1,11,17,45,297
2,0,1,3,4,4,0,8,14,86,445
2,4,1,7,4,14,7,25,45,38,355
2,1,0,3,4,4,1,9,8,101,325
2,2,2,6,4,8,6,18,29,11,238
2,2,12,16,4,4,4,12,0,51,188
2,0,5,7,4,0,0,4,0,125,272
2,2,0,4,4,10,5,19,26,83,194
2,3,3,8,4,0,11,15,0,92,196
2,0,1,3,4,6,0,10,19,68,220
2,2,6,10,4,4,2,10,10,42,198
2,5,2,9,4,4,9,17,10,80,284
2,4,2,8,4,6,16,26,8,35,349
2,5,3,10,4,8,10,22,17,50,397
2,3,1,6,4,8,8,20,10,83,330
2,11,4,17,4,2,19,25,6,108,308
2,1,4,7,4,6,0,10,22,88,82
2,1,1,4,4,7,3,14,21,118,433
2,4,2,8,4,7,15,26,15,54,356
2,0,2,4,4,9,0,13,15,41,224
2,0,0,2,4,4,0,8,4,146,158
2,11,3,16,4,5,11,20,9,84,267
2,4,5,11,4,5,16,25,15,94,267
2,3,1,6,4,5,5,14,14,69,320
2,3,4,9,4,11,14,29,16,30,214
2,1,1,4,4,13,2,19,27,42,518
2,4,2,8,4,7,8,19,26,95,268
2,3,0,5,4,3,12,19,9,77,281
2,1,4,7,4,12,2,18,31,17,211
2,5,4,11,4,8,8,20,15,47,353
2,3,2,7,4,8,6,18,19,44,424
2,7,1,10,4,1,12,17,1,68,240
2,5,3,10,4,4,16,24,5,89,270
2,2,2,6,4,11,1,16,38,67,255
2,8,2,12,4,10,15,29,26,64,527
2,2,0,4,4,5,6,15,11,61,262
2,2,0,4,4,3,4,11,10,66,209
2,3,4,9,4,7,5,16,19,32,401
2,0,4,6,4,5,0,9,4,113,555
2,3,5,10,4,9,3,16,15,81,390
2,11,3,16,4,7,31,42,24,52,322
2,0,0,2,4,3,0,7,5,116,234
2,4,0,6,4,5,1,10,15,126,308
2,2,1,5,4,5,8,17,13,90,197
2,3,2,7,4,3,4,11,6,122,335
2,4,8,14,4,9,9,22,15,40,193
2,0,7,9,4,7,0,11,9,100,127
2,1,3,6,4,2,1,7,3,88,318
2,2,0,4,4,5,9,18,8,36,438
2,5,2,9,4,11,3,18,25,26,169
2,6,4,12,4,13,13,30,22,91,249
2,4,0,6,4,5,14,23,6,79,203
2,2,0,4,4,8,9,21,15,176,218
2,2,2,6,4,2,9,15,4,98,315
2,4,0,6,4,4,6,14,20,94,326
2,2,4,8,4,6,4,14,3,57,196
2,1,1,4,4,6,3,13,18,109,315
2,2,2,6,4,7,0,11,13,93,427
2,2,7,11,4,4,0,8,10,80,125
2,1,2,5,4,4,0,8,13,109,335
2,3,0,5,4,1,5,10,0,39,204
2,1,0,3,4,10,3,17,11,86,171
2,8,1,11,4,6,12,22,9,77,301
2,7,0,9,4,9,22,35,19,45,286
2,3,1,6,4,4,4,12,14,82,163
2,3,0,5,4,10,5,19,16,43,311
2,4,0,6,4,6,5,15,15,55,309
2,3,1,6,4,6,6,16,13,74,322
2,2,6,10,4,9,14,27,25,76,515
2,1,3,6,4,9,2,15,14,49,363
2,0,0,2,4,2,0,6,7,52,192
2,6,1,9,4,8,9,21,32,64,185
2,0,0,2,4,4,0,8,12,45,336
2,0,1,3,4,10,0,14,22,38,230
2,5,3,10,4,9,8,21,15,56,164
2,6,0,8,4,7,17,28,6,68,298
2,3,0,5,4,7,7,18,14,90,415
2,6,3,11,4,5,18,27,5,40,208
2,0,1,3,4,7,0,11,13,84,380
2,6,7,15,4,6,18,28,10,76,106
2,0,0,2,4,6,0,10,28,80,317
2,2,1,5,4,6,3,13,11,67,215
2,2,2,6,4,4,10,18,9,26,225
2,3,0,5,4,9,13,26,32,16,409
2,2,4,8,4,9,7,20,31,80,198
2,4,4,10,4,5,5,14,14,77,302
2,0,2,4,4,5,0,9,3,128,284
2,4,1,7,4,3,9,16,3,70,133
2,2,1,5,4,6,7,17,17,72,403
2,2,1,5,4,4,1,9,5,99,178
2,3,1,6,4,5,22,31,11,54,191
2,0,2,4,4,9,0,13,17,38,330
2,2,0,4,4,7,8,19,19,115,309
2,6,1,9,4,4,13,21,9,65,247
2,1,1,4,4,6,0,10,7,74,186
2,0,6,8,4,8,0,12,16,55,210
2,3,0,5,4,7,11,22,19,15,254
2,1,1,4,4,9,6,19,17,120,162
2,9,2,13,4,5,11,20,9,173,252
2,0,0,2,4,14,0,18,25,70,193
2,3,3,8,4,3,3,10,5,12,202
2,4,4,10,4,6,10,20,10,140,235
2,1,0,3,4,4,7,15,8,110,276
2,0,1,3,4,10,0,14,11,159,455
2,0,1,3,4,3,0,7,4,74,143
2,4,0,6,4,6,10,20,12,45,219
2,1,10,13,4,2,5,11,0,19,158
2,2,2,6,4,8,9,21,12,80,268
2,3,2,7,4,10,5,19,22,36,415
2,0,0,2,4,6,0,10,26,44,387
2,2,1,5,4,5,1,10,5,129,323
2,3,0,5,4,11,13,28,30,24,230
2,0,3,5,4,4,0,8,7,80,388
2,6,1,9,4,5,15,24,18,105,345
2,1,6,9,4,8,1,13,7,13,362
2,4,1,7,4,16,8,28,48,36,379
